pool,window_id,trigger_gap_bps,base_fee_bps,start_concession_bps,concession_growth_bps_per_sec,max_fee_bps,recapture_pct,auction_clear_rate,n_trigger_events,lp_net_quote_token
uni_weth_3000,uni_weth_3000_month_23544043_23551242_w10,10.0,5.0,30.0,1.0,5000.0,99.7,1.0,224,-0.1759792340045391
uni_weth_3000,uni_weth_3000_month_23551243_23558442_w11,10.0,5.0,30.0,1.0,5000.0,99.7,1.0,114,-0.0027118567650234134
uni_weth_3000,uni_weth_3000_month_23558443_23565642_w12,10.0,5.0,30.0,1.0,5000.0,99.7,1.0,99,-0.00755599692235955
uni_weth_3000,uni_weth_3000_month_23565643_23572842_w13,10.0,5.0,30.0,1.0,5000.0,99.7,1.0,81,-0.004973325985220747
uni_weth_3000,uni_weth_3000_month_23572843_23580042_w14,10.0,5.0,30.0,1.0,5000.0,99.7,1.0,117,-0.010752399229910168
uni_weth_3000,uni_weth_3000_month_23580043_23587242_w15,10.0,5.0,30.0,1.0,5000.0,99.7,1.0,90,-0.005803713386564308
uni_weth_3000,uni_weth_3000_month_23587243_23594442_w16,10.0,5.0,30.0,1.0,5000.0,99.7,1.0,85,-0.008784113691555788
uni_weth_3000,uni_weth_3000_month_23594443_23601642_w17,10.0,5.0,30.0,1.0,5000.0,99.7,1.0,101,-0.009136653439421615
uni_weth_3000,uni_weth_3000_month_23601643_23608842_w18,10.0,5.0,30.0,1.0,5000.0,99.7,1.0,45,-0.0017784272301746772
uni_weth_3000,uni_weth_3000_month_23608843_23616042_w19,10.0,5.0,30.0,1.0,5000.0,99.7,1.0,65,-0.005614532422253191
uni_weth_3000,uni_weth_3000_month_23616043_23623242_w20,10.0,5.0,30.0,1.0,5000.0,99.7,1.0,55,-0.015574637599295931
uni_weth_3000,uni_weth_3000_month_23623243_23630442_w21,10.0,5.0,30.0,1.0,5000.0,99.7,1.0,85,-0.029452941331843743
uni_weth_3000,uni_weth_3000_month_23630443_23637642_w22,10.0,5.0,30.0,1.0,5000.0,99.7,1.0,68,-0.005691658268083452
uni_weth_3000,uni_weth_3000_month_23637643_23644842_w23,10.0,5.0,30.0,1.0,5000.0,99.7,1.0,57,-0.015599797345178768
uni_weth_3000,uni_weth_3000_month_23644843_23652042_w24,10.0,5.0,30.0,1.0,5000.0,99.7,1.0,52,-0.004324528602753389
uni_weth_3000,uni_weth_3000_month_23652043_23659242_w25,10.0,5.0,30.0,1.0,5000.0,99.7,1.0,32,-0.002675577116514341
uni_weth_3000,uni_weth_3000_month_23659243_23666442_w26,10.0,5.0,30.0,1.0,5000.0,99.7,1.0,49,-0.005222708801980269
uni_weth_3000,uni_weth_3000_month_23666443_23673642_w27,10.0,5.0,30.0,1.0,5000.0,99.7,1.0,55,-0.005487446851071611
uni_weth_3000,uni_weth_3000_month_23673643_23680842_w28,10.0,5.0,30.0,1.0,5000.0,99.7,1.0,62,-0.00650044253640233
uni_weth_3000,uni_weth_3000_month_23680843_23688042_w29,10.0,5.0,30.0,1.0,5000.0,99.7,1.0,87,-0.011662287283946136
uni_weth_3000,uni_weth_3000_month_23688043_23695242_w30,10.0,5.0,30.0,1.0,5000.0,99.7,1.0,67,-0.004670083255746943
uni_weth_3000,uni_weth_3000_month_23695243_23700766_w31,10.0,5.0,30.0,1.0,5000.0,99.7,1.0,42,-0.001239510405454903
uni_weth_3000,uni_weth_3000_month_23479243_23486442_w01,10.0,5.0,30.0,5.0,500.0,99.7,1.0,58,-0.009801100987689826
uni_weth_3000,uni_weth_3000_month_23486443_23493642_w02,10.0,5.0,30.0,5.0,500.0,99.7,1.0,51,-0.012352369101671444
uni_weth_3000,uni_weth_3000_month_23493643_23500842_w03,10.0,5.0,30.0,5.0,500.0,99.7,1.0,67,-0.014821560238405643
uni_weth_3000,uni_weth_3000_month_23500843_23508042_w04,10.0,5.0,30.0,5.0,500.0,99.7,1.0,34,-0.0005286859521450685
uni_weth_3000,uni_weth_3000_month_23508043_23515242_w05,10.0,5.0,30.0,5.0,500.0,99.7,1.0,55,-0.0032905077452947402
uni_weth_3000,uni_weth_3000_month_23515243_23522442_w06,10.0,5.0,30.0,5.0,500.0,99.7,1.0,47,-0.0016959511748388429
uni_weth_3000,uni_weth_3000_month_23522443_23529642_w07,10.0,5.0,30.0,5.0,500.0,99.7,1.0,62,-0.002781857712921755
uni_weth_3000,uni_weth_3000_month_23529643_23536842_w08,10.0,5.0,30.0,5.0,500.0,99.7,1.0,47,-0.013073810979929339
uni_weth_3000,uni_weth_3000_month_23536843_23544042_w09,10.0,5.0,30.0,5.0,500.0,99.7,1.0,56,-0.002645000638303538
uni_weth_3000,uni_weth_3000_month_23544043_23551242_w10,10.0,5.0,30.0,5.0,500.0,99.50414913117969,0.9951923076923077,208,-0.12137378823902327
uni_weth_3000,uni_weth_3000_month_23551243_23558442_w11,10.0,5.0,30.0,5.0,500.0,99.7,1.0,114,-0.0027118567650234134
uni_weth_3000,uni_weth_3000_month_23558443_23565642_w12,10.0,5.0,30.0,5.0,500.0,99.7,1.0,99,-0.00755599692235955
uni_weth_3000,uni_weth_3000_month_23565643_23572842_w13,10.0,5.0,30.0,5.0,500.0,99.7,1.0,81,-0.004973325985220747
uni_weth_3000,uni_weth_3000_month_23572843_23580042_w14,10.0,5.0,30.0,5.0,500.0,99.7,1.0,117,-0.010752399229910168
uni_weth_3000,uni_weth_3000_month_23580043_23587242_w15,10.0,5.0,30.0,5.0,500.0,99.7,1.0,90,-0.005803713386564308
uni_weth_3000,uni_weth_3000_month_23587243_23594442_w16,10.0,5.0,30.0,5.0,500.0,99.7,1.0,85,-0.008784113691555788
uni_weth_3000,uni_weth_3000_month_23594443_23601642_w17,10.0,5.0,30.0,5.0,500.0,99.7,1.0,101,-0.009136653439421615
uni_weth_3000,uni_weth_3000_month_23601643_23608842_w18,10.0,5.0,30.0,5.0,500.0,99.7,1.0,45,-0.0017784272301746772
uni_weth_3000,uni_weth_3000_month_23608843_23616042_w19,10.0,5.0,30.0,5.0,500.0,99.7,1.0,65,-0.005614532422253191
uni_weth_3000,uni_weth_3000_month_23616043_23623242_w20,10.0,5.0,30.0,5.0,500.0,99.7,1.0,55,-0.015574637599295931
uni_weth_3000,uni_weth_3000_month_23623243_23630442_w21,10.0,5.0,30.0,5.0,500.0,99.7,1.0,85,-0.029452941331843743
uni_weth_3000,uni_weth_3000_month_23630443_23637642_w22,10.0,5.0,30.0,5.0,500.0,99.7,1.0,68,-0.005691658268083452
uni_weth_3000,uni_weth_3000_month_23637643_23644842_w23,10.0,5.0,30.0,5.0,500.0,99.7,1.0,57,-0.015599797345178768
uni_weth_3000,uni_weth_3000_month_23644843_23652042_w24,10.0,5.0,30.0,5.0,500.0,99.7,1.0,52,-0.004324528602753389
uni_weth_3000,uni_weth_3000_month_23652043_23659242_w25,10.0,5.0,30.0,5.0,500.0,99.7,1.0,32,-0.002675577116514341
uni_weth_3000,uni_weth_3000_month_23659243_23666442_w26,10.0,5.0,30.0,5.0,500.0,99.7,1.0,49,-0.005222708801980269
uni_weth_3000,uni_weth_3000_month_23666443_23673642_w27,10.0,5.0,30.0,5.0,500.0,99.7,1.0,55,-0.005487446851071611
uni_weth_3000,uni_weth_3000_month_23673643_23680842_w28,10.0,5.0,30.0,5.0,500.0,99.7,1.0,62,-0.00650044253640233
uni_weth_3000,uni_weth_3000_month_23680843_23688042_w29,10.0,5.0,30.0,5.0,500.0,99.7,1.0,87,-0.011662287283946136
uni_weth_3000,uni_weth_3000_month_23688043_23695242_w30,10.0,5.0,30.0,5.0,500.0,99.7,1.0,67,-0.004670083255746943
uni_weth_3000,uni_weth_3000_month_23695243_23700766_w31,10.0,5.0,30.0,5.0,500.0,99.7,1.0,42,-0.001239510405454903
uni_weth_3000,uni_weth_3000_month_23479243_23486442_w01,10.0,5.0,30.0,5.0,2500.0,99.7,1.0,58,-0.009801100987689826
uni_weth_3000,uni_weth_3000_month_23486443_23493642_w02,10.0,5.0,30.0,5.0,2500.0,99.7,1.0,51,-0.012352369101671444
uni_weth_3000,uni_weth_3000_month_23493643_23500842_w03,10.0,5.0,30.0,5.0,2500.0,99.7,1.0,67,-0.014821560238405643
uni_weth_3000,uni_weth_3000_month_23500843_23508042_w04,10.0,5.0,30.0,5.0,2500.0,99.7,1.0,34,-0.0005286859521450685
uni_weth_3000,uni_weth_3000_month_23508043_23515242_w05,10.0,5.0,30.0,5.0,2500.0,99.7,1.0,55,-0.0032905077452947402
uni_weth_3000,uni_weth_3000_month_23515243_23522442_w06,10.0,5.0,30.0,5.0,2500.0,99.7,1.0,47,-0.0016959511748388429
uni_weth_3000,uni_weth_3000_month_23522443_23529642_w07,10.0,5.0,30.0,5.0,2500.0,99.7,1.0,62,-0.002781857712921755
uni_weth_3000,uni_weth_3000_month_23529643_23536842_w08,10.0,5.0,30.0,5.0,2500.0,99.7,1.0,47,-0.013073810979929339
uni_weth_3000,uni_weth_3000_month_23536843_23544042_w09,10.0,5.0,30.0,5.0,2500.0,99.7,1.0,56,-0.002645000638303538
uni_weth_3000,uni_weth_3000_month_23544043_23551242_w10,10.0,5.0,30.0,5.0,2500.0,99.7,1.0,224,-0.1759792340045391
uni_weth_3000,uni_weth_3000_month_23551243_23558442_w11,10.0,5.0,30.0,5.0,2500.0,99.7,1.0,114,-0.0027118567650234134
uni_weth_3000,uni_weth_3000_month_23558443_23565642_w12,10.0,5.0,30.0,5.0,2500.0,99.7,1.0,99,-0.00755599692235955
uni_weth_3000,uni_weth_3000_month_23565643_23572842_w13,10.0,5.0,30.0,5.0,2500.0,99.7,1.0,81,-0.004973325985220747
uni_weth_3000,uni_weth_3000_month_23572843_23580042_w14,10.0,5.0,30.0,5.0,2500.0,99.7,1.0,117,-0.010752399229910168
uni_weth_3000,uni_weth_3000_month_23580043_23587242_w15,10.0,5.0,30.0,5.0,2500.0,99.7,1.0,90,-0.005803713386564308
uni_weth_3000,uni_weth_3000_month_23587243_23594442_w16,10.0,5.0,30.0,5.0,2500.0,99.7,1.0,85,-0.008784113691555788
uni_weth_3000,uni_weth_3000_month_23594443_23601642_w17,10.0,5.0,30.0,5.0,2500.0,99.7,1.0,101,-0.009136653439421615
uni_weth_3000,uni_weth_3000_month_23601643_23608842_w18,10.0,5.0,30.0,5.0,2500.0,99.7,1.0,45,-0.0017784272301746772
uni_weth_3000,uni_weth_3000_month_23608843_23616042_w19,10.0,5.0,30.0,5.0,2500.0,99.7,1.0,65,-0.005614532422253191
uni_weth_3000,uni_weth_3000_month_23616043_23623242_w20,10.0,5.0,30.0,5.0,2500.0,99.7,1.0,55,-0.015574637599295931
uni_weth_3000,uni_weth_3000_month_23623243_23630442_w21,10.0,5.0,30.0,5.0,2500.0,99.7,1.0,85,-0.029452941331843743
uni_weth_3000,uni_weth_3000_month_23630443_23637642_w22,10.0,5.0,30.0,5.0,2500.0,99.7,1.0,68,-0.005691658268083452
uni_weth_3000,uni_weth_3000_month_23637643_23644842_w23,10.0,5.0,30.0,5.0,2500.0,99.7,1.0,57,-0.015599797345178768
uni_weth_3000,uni_weth_3000_month_23644843_23652042_w24,10.0,5.0,30.0,5.0,2500.0,99.7,1.0,52,-0.004324528602753389
uni_weth_3000,uni_weth_3000_month_23652043_23659242_w25,10.0,5.0,30.0,5.0,2500.0,99.7,1.0,32,-0.002675577116514341
uni_weth_3000,uni_weth_3000_month_23659243_23666442_w26,10.0,5.0,30.0,5.0,2500.0,99.7,1.0,49,-0.005222708801980269
uni_weth_3000,uni_weth_3000_month_23666443_23673642_w27,10.0,5.0,30.0,5.0,2500.0,99.7,1.0,55,-0.005487446851071611
uni_weth_3000,uni_weth_3000_month_23673643_23680842_w28,10.0,5.0,30.0,5.0,2500.0,99.7,1.0,62,-0.00650044253640233
uni_weth_3000,uni_weth_3000_month_23680843_23688042_w29,10.0,5.0,30.0,5.0,2500.0,99.7,1.0,87,-0.011662287283946136
uni_weth_3000,uni_weth_3000_month_23688043_23695242_w30,10.0,5.0,30.0,5.0,2500.0,99.7,1.0,67,-0.004670083255746943
uni_weth_3000,uni_weth_3000_month_23695243_23700766_w31,10.0,5.0,30.0,5.0,2500.0,99.7,1.0,42,-0.001239510405454903
uni_weth_3000,uni_weth_3000_month_23479243_23486442_w01,10.0,5.0,30.0,5.0,5000.0,99.7,1.0,58,-0.009801100987689826
uni_weth_3000,uni_weth_3000_month_23486443_23493642_w02,10.0,5.0,30.0,5.0,5000.0,99.7,1.0,51,-0.012352369101671444
uni_weth_3000,uni_weth_3000_month_23493643_23500842_w03,10.0,5.0,30.0,5.0,5000.0,99.7,1.0,67,-0.014821560238405643
uni_weth_3000,uni_weth_3000_month_23500843_23508042_w04,10.0,5.0,30.0,5.0,5000.0,99.7,1.0,34,-0.0005286859521450685
uni_weth_3000,uni_weth_3000_month_23508043_23515242_w05,10.0,5.0,30.0,5.0,5000.0,99.7,1.0,55,-0.0032905077452947402
uni_weth_3000,uni_weth_3000_month_23515243_23522442_w06,10.0,5.0,30.0,5.0,5000.0,99.7,1.0,47,-0.0016959511748388429
uni_weth_3000,uni_weth_3000_month_23522443_23529642_w07,10.0,5.0,30.0,5.0,5000.0,99.7,1.0,62,-0.002781857712921755
uni_weth_3000,uni_weth_3000_month_23529643_23536842_w08,10.0,5.0,30.0,5.0,5000.0,99.7,1.0,47,-0.013073810979929339
uni_weth_3000,uni_weth_3000_month_23536843_23544042_w09,10.0,5.0,30.0,5.0,5000.0,99.7,1.0,56,-0.002645000638303538
uni_weth_3000,uni_weth_3000_month_23544043_23551242_w10,10.0,5.0,30.0,5.0,5000.0,99.7,1.0,224,-0.1759792340045391
uni_weth_3000,uni_weth_3000_month_23551243_23558442_w11,10.0,5.0,30.0,5.0,5000.0,99.7,1.0,114,-0.0027118567650234134
uni_weth_3000,uni_weth_3000_month_23558443_23565642_w12,10.0,5.0,30.0,5.0,5000.0,99.7,1.0,99,-0.00755599692235955
uni_weth_3000,uni_weth_3000_month_23565643_23572842_w13,10.0,5.0,30.0,5.0,5000.0,99.7,1.0,81,-0.004973325985220747
uni_weth_3000,uni_weth_3000_month_23572843_23580042_w14,10.0,5.0,30.0,5.0,5000.0,99.7,1.0,117,-0.010752399229910168
uni_weth_3000,uni_weth_3000_month_23580043_23587242_w15,10.0,5.0,30.0,5.0,5000.0,99.7,1.0,90,-0.005803713386564308
uni_weth_3000,uni_weth_3000_month_23587243_23594442_w16,10.0,5.0,30.0,5.0,5000.0,99.7,1.0,85,-0.008784113691555788
uni_weth_3000,uni_weth_3000_month_23594443_23601642_w17,10.0,5.0,30.0,5.0,5000.0,99.7,1.0,101,-0.009136653439421615
uni_weth_3000,uni_weth_3000_month_23601643_23608842_w18,10.0,5.0,30.0,5.0,5000.0,99.7,1.0,45,-0.0017784272301746772
uni_weth_3000,uni_weth_3000_month_23608843_23616042_w19,10.0,5.0,30.0,5.0,5000.0,99.7,1.0,65,-0.005614532422253191
uni_weth_3000,uni_weth_3000_month_23616043_23623242_w20,10.0,5.0,30.0,5.0,5000.0,99.7,1.0,55,-0.015574637599295931
uni_weth_3000,uni_weth_3000_month_23623243_23630442_w21,10.0,5.0,30.0,5.0,5000.0,99.7,1.0,85,-0.029452941331843743
uni_weth_3000,uni_weth_3000_month_23630443_23637642_w22,10.0,5.0,30.0,5.0,5000.0,99.7,1.0,68,-0.005691658268083452
uni_weth_3000,uni_weth_3000_month_23637643_23644842_w23,10.0,5.0,30.0,5.0,5000.0,99.7,1.0,57,-0.015599797345178768
uni_weth_3000,uni_weth_3000_month_23644843_23652042_w24,10.0,5.0,30.0,5.0,5000.0,99.7,1.0,52,-0.004324528602753389
uni_weth_3000,uni_weth_3000_month_23652043_23659242_w25,10.0,5.0,30.0,5.0,5000.0,99.7,1.0,32,-0.002675577116514341
uni_weth_3000,uni_weth_3000_month_23659243_23666442_w26,10.0,5.0,30.0,5.0,5000.0,99.7,1.0,49,-0.005222708801980269
uni_weth_3000,uni_weth_3000_month_23666443_23673642_w27,10.0,5.0,30.0,5.0,5000.0,99.7,1.0,55,-0.005487446851071611
uni_weth_3000,uni_weth_3000_month_23673643_23680842_w28,10.0,5.0,30.0,5.0,5000.0,99.7,1.0,62,-0.00650044253640233
uni_weth_3000,uni_weth_3000_month_23680843_23688042_w29,10.0,5.0,30.0,5.0,5000.0,99.7,1.0,87,-0.011662287283946136
uni_weth_3000,uni_weth_3000_month_23688043_23695242_w30,10.0,5.0,30.0,5.0,5000.0,99.7,1.0,67,-0.004670083255746943
uni_weth_3000,uni_weth_3000_month_23695243_23700766_w31,10.0,5.0,30.0,5.0,5000.0,99.7,1.0,42,-0.001239510405454903
uni_weth_3000,uni_weth_3000_month_23479243_23486442_w01,10.0,5.0,100.0,0.5,500.0,99.0,1.0,58,-0.03267033662563275
uni_weth_3000,uni_weth_3000_month_23486443_23493642_w02,10.0,5.0,100.0,0.5,500.0,99.00003434348088,1.0,51,-0.041173149594398065
uni_weth_3000,uni_weth_3000_month_23493643_23500842_w03,10.0,5.0,100.0,0.5,500.0,99.00010176113315,1.0,67,-0.049400173265468826
uni_weth_3000,uni_weth_3000_month_23500843_23508042_w04,10.0,5.0,100.0,0.5,500.0,99.0,1.0,34,-0.0017622865071502286
uni_weth_3000,uni_weth_3000_month_23508043_23515242_w05,10.0,5.0,100.0,0.5,500.0,99.0,1.0,55,-0.010968359150982467
uni_weth_3000,uni_weth_3000_month_23515243_23522442_w06,10.0,5.0,100.0,0.5,500.0,99.0,1.0,47,-0.005653170582796143
uni_weth_3000,uni_weth_3000_month_23522443_23529642_w07,10.0,5.0,100.0,0.5,500.0,99.0,1.0,62,-0.009272859043072517
uni_weth_3000,uni_weth_3000_month_23529643_23536842_w08,10.0,5.0,100.0,0.5,500.0,99.0,1.0,47,-0.0435793699330978
uni_weth_3000,uni_weth_3000_month_23536843_23544042_w09,10.0,5.0,100.0,0.5,500.0,99.0,1.0,56,-0.008816668794345126
uni_weth_3000,uni_weth_3000_month_23544043_23551242_w10,10.0,5.0,100.0,0.5,500.0,98.98041491311797,0.9951923076923077,208,-0.24957282967216063
uni_weth_3000,uni_weth_3000_month_23551243_23558442_w11,10.0,5.0,100.0,0.5,500.0,99.0,1.0,114,-0.009039522550078045
uni_weth_3000,uni_weth_3000_month_23558443_23565642_w12,10.0,5.0,100.0,0.5,500.0,99.0,1.0,99,-0.025186656407865167
uni_weth_3000,uni_weth_3000_month_23565643_23572842_w13,10.0,5.0,100.0,0.5,500.0,99.0,1.0,81,-0.016577753284069154
uni_weth_3000,uni_weth_3000_month_23572843_23580042_w14,10.0,5.0,100.0,0.5,500.0,99.0,1.0,117,-0.035841330766367224
uni_weth_3000,uni_weth_3000_month_23580043_23587242_w15,10.0,5.0,100.0,0.5,500.0,99.0,1.0,90,-0.019345711288547694
uni_weth_3000,uni_weth_3000_month_23587243_23594442_w16,10.0,5.0,100.0,0.5,500.0,99.0,1.0,85,-0.029280378971852625
uni_weth_3000,uni_weth_3000_month_23594443_23601642_w17,10.0,5.0,100.0,0.5,500.0,99.0,1.0,101,-0.03045551146473872
uni_weth_3000,uni_weth_3000_month_23601643_23608842_w18,10.0,5.0,100.0,0.5,500.0,99.0,1.0,45,-0.005928090767248924
uni_weth_3000,uni_weth_3000_month_23608843_23616042_w19,10.0,5.0,100.0,0.5,500.0,99.0,1.0,65,-0.0187151080741773
uni_weth_3000,uni_weth_3000_month_23616043_23623242_w20,10.0,5.0,100.0,0.5,500.0,99.0,1.0,55,-0.05191545866431977
uni_weth_3000,uni_weth_3000_month_23623243_23630442_w21,10.0,5.0,100.0,0.5,500.0,99.0,1.0,85,-0.09817647110614582
uni_weth_3000,uni_weth_3000_month_23630443_23637642_w22,10.0,5.0,100.0,0.5,500.0,99.0,1.0,68,-0.01897219422694484
uni_weth_3000,uni_weth_3000_month_23637643_23644842_w23,10.0,5.0,100.0,0.5,500.0,99.0,1.0,57,-0.05199932448392923
uni_weth_3000,uni_weth_3000_month_23644843_23652042_w24,10.0,5.0,100.0,0.5,500.0,99.0,1.0,52,-0.014415095342511296
uni_weth_3000,uni_weth_3000_month_23652043_23659242_w25,10.0,5.0,100.0,0.5,500.0,99.0,1.0,32,-0.008918590388381137
uni_weth_3000,uni_weth_3000_month_23659243_23666442_w26,10.0,5.0,100.0,0.5,500.0,99.0,1.0,49,-0.01740902933993423
uni_weth_3000,uni_weth_3000_month_23666443_23673642_w27,10.0,5.0,100.0,0.5,500.0,99.0,1.0,55,-0.018291489503572036
uni_weth_3000,uni_weth_3000_month_23673643_23680842_w28,10.0,5.0,100.0,0.5,500.0,99.0,1.0,62,-0.02166814178800777
uni_weth_3000,uni_weth_3000_month_23680843_23688042_w29,10.0,5.0,100.0,0.5,500.0,99.0,1.0,87,-0.038874290946487124
uni_weth_3000,uni_weth_3000_month_23688043_23695242_w30,10.0,5.0,100.0,0.5,500.0,99.0,1.0,67,-0.015566944185823143
uni_weth_3000,uni_weth_3000_month_23695243_23700766_w31,10.0,5.0,100.0,0.5,500.0,99.0,1.0,42,-0.004131701351516344
uni_weth_3000,uni_weth_3000_month_23479243_23486442_w01,10.0,5.0,100.0,0.5,2500.0,99.0,1.0,58,-0.03267033662563275
uni_weth_3000,uni_weth_3000_month_23486443_23493642_w02,10.0,5.0,100.0,0.5,2500.0,99.00003434348088,1.0,51,-0.041173149594398065
uni_weth_3000,uni_weth_3000_month_23493643_23500842_w03,10.0,5.0,100.0,0.5,2500.0,99.00010176113315,1.0,67,-0.049400173265468826
uni_weth_3000,uni_weth_3000_month_23500843_23508042_w04,10.0,5.0,100.0,0.5,2500.0,99.0,1.0,34,-0.0017622865071502286
uni_weth_3000,uni_weth_3000_month_23508043_23515242_w05,10.0,5.0,100.0,0.5,2500.0,99.0,1.0,55,-0.010968359150982467
uni_weth_3000,uni_weth_3000_month_23515243_23522442_w06,10.0,5.0,100.0,0.5,2500.0,99.0,1.0,47,-0.005653170582796143
uni_weth_3000,uni_weth_3000_month_23522443_23529642_w07,10.0,5.0,100.0,0.5,2500.0,99.0,1.0,62,-0.009272859043072517
uni_weth_3000,uni_weth_3000_month_23529643_23536842_w08,10.0,5.0,100.0,0.5,2500.0,99.0,1.0,47,-0.0435793699330978
uni_weth_3000,uni_weth_3000_month_23536843_23544042_w09,10.0,5.0,100.0,0.5,2500.0,99.0,1.0,56,-0.008816668794345126
uni_weth_3000,uni_weth_3000_month_23544043_23551242_w10,10.0,5.0,100.0,0.5,2500.0,99.0,1.0,224,-0.586597446681797
uni_weth_3000,uni_weth_3000_month_23551243_23558442_w11,10.0,5.0,100.0,0.5,2500.0,99.0,1.0,114,-0.009039522550078045
uni_weth_3000,uni_weth_3000_month_23558443_23565642_w12,10.0,5.0,100.0,0.5,2500.0,99.0,1.0,99,-0.025186656407865167
uni_weth_3000,uni_weth_3000_month_23565643_23572842_w13,10.0,5.0,100.0,0.5,2500.0,99.0,1.0,81,-0.016577753284069154
uni_weth_3000,uni_weth_3000_month_23572843_23580042_w14,10.0,5.0,100.0,0.5,2500.0,99.0,1.0,117,-0.035841330766367224
uni_weth_3000,uni_weth_3000_month_23580043_23587242_w15,10.0,5.0,100.0,0.5,2500.0,99.0,1.0,90,-0.019345711288547694
uni_weth_3000,uni_weth_3000_month_23587243_23594442_w16,10.0,5.0,100.0,0.5,2500.0,99.0,1.0,85,-0.029280378971852625
uni_weth_3000,uni_weth_3000_month_23594443_23601642_w17,10.0,5.0,100.0,0.5,2500.0,99.0,1.0,101,-0.03045551146473872
uni_weth_3000,uni_weth_3000_month_23601643_23608842_w18,10.0,5.0,100.0,0.5,2500.0,99.0,1.0,45,-0.005928090767248924
uni_weth_3000,uni_weth_3000_month_23608843_23616042_w19,10.0,5.0,100.0,0.5,2500.0,99.0,1.0,65,-0.0187151080741773
uni_weth_3000,uni_weth_3000_month_23616043_23623242_w20,10.0,5.0,100.0,0.5,2500.0,99.0,1.0,55,-0.05191545866431977
uni_weth_3000,uni_weth_3000_month_23623243_23630442_w21,10.0,5.0,100.0,0.5,2500.0,99.0,1.0,85,-0.09817647110614582
uni_weth_3000,uni_weth_3000_month_23630443_23637642_w22,10.0,5.0,100.0,0.5,2500.0,99.0,1.0,68,-0.01897219422694484
uni_weth_3000,uni_weth_3000_month_23637643_23644842_w23,10.0,5.0,100.0,0.5,2500.0,99.0,1.0,57,-0.05199932448392923
uni_weth_3000,uni_weth_3000_month_23644843_23652042_w24,10.0,5.0,100.0,0.5,2500.0,99.0,1.0,52,-0.014415095342511296
uni_weth_3000,uni_weth_3000_month_23652043_23659242_w25,10.0,5.0,100.0,0.5,2500.0,99.0,1.0,32,-0.008918590388381137
uni_weth_3000,uni_weth_3000_month_23659243_23666442_w26,10.0,5.0,100.0,0.5,2500.0,99.0,1.0,49,-0.01740902933993423
uni_weth_3000,uni_weth_3000_month_23666443_23673642_w27,10.0,5.0,100.0,0.5,2500.0,99.0,1.0,55,-0.018291489503572036
uni_weth_3000,uni_weth_3000_month_23673643_23680842_w28,10.0,5.0,100.0,0.5,2500.0,99.0,1.0,62,-0.02166814178800777
uni_weth_3000,uni_weth_3000_month_23680843_23688042_w29,10.0,5.0,100.0,0.5,2500.0,99.0,1.0,87,-0.038874290946487124
uni_weth_3000,uni_weth_3000_month_23688043_23695242_w30,10.0,5.0,100.0,0.5,2500.0,99.0,1.0,67,-0.015566944185823143
uni_weth_3000,uni_weth_3000_month_23695243_23700766_w31,10.0,5.0,100.0,0.5,2500.0,99.0,1.0,42,-0.004131701351516344
uni_weth_3000,uni_weth_3000_month_23479243_23486442_w01,10.0,5.0,100.0,0.5,5000.0,99.0,1.0,58,-0.03267033662563275
uni_weth_3000,uni_weth_3000_month_23486443_23493642_w02,10.0,5.0,100.0,0.5,5000.0,99.00003434348088,1.0,51,-0.041173149594398065
uni_weth_3000,uni_weth_3000_month_23493643_23500842_w03,10.0,5.0,100.0,0.5,5000.0,99.00010176113315,1.0,67,-0.049400173265468826
uni_weth_3000,uni_weth_3000_month_23500843_23508042_w04,10.0,5.0,100.0,0.5,5000.0,99.0,1.0,34,-0.0017622865071502286
uni_weth_3000,uni_weth_3000_month_23508043_23515242_w05,10.0,5.0,100.0,0.5,5000.0,99.0,1.0,55,-0.010968359150982467
uni_weth_3000,uni_weth_3000_month_23515243_23522442_w06,10.0,5.0,100.0,0.5,5000.0,99.0,1.0,47,-0.005653170582796143
uni_weth_3000,uni_weth_3000_month_23522443_23529642_w07,10.0,5.0,100.0,0.5,5000.0,99.0,1.0,62,-0.009272859043072517
uni_weth_3000,uni_weth_3000_month_23529643_23536842_w08,10.0,5.0,100.0,0.5,5000.0,99.0,1.0,47,-0.0435793699330978
uni_weth_3000,uni_weth_3000_month_23536843_23544042_w09,10.0,5.0,100.0,0.5,5000.0,99.0,1.0,56,-0.008816668794345126
uni_weth_3000,uni_weth_3000_month_23544043_23551242_w10,10.0,5.0,100.0,0.5,5000.0,99.0,1.0,224,-0.586597446681797
uni_weth_3000,uni_weth_3000_month_23551243_23558442_w11,10.0,5.0,100.0,0.5,5000.0,99.0,1.0,114,-0.009039522550078045
uni_weth_3000,uni_weth_3000_month_23558443_23565642_w12,10.0,5.0,100.0,0.5,5000.0,99.0,1.0,99,-0.025186656407865167
uni_weth_3000,uni_weth_3000_month_23565643_23572842_w13,10.0,5.0,100.0,0.5,5000.0,99.0,1.0,81,-0.016577753284069154
uni_weth_3000,uni_weth_3000_month_23572843_23580042_w14,10.0,5.0,100.0,0.5,5000.0,99.0,1.0,117,-0.035841330766367224
uni_weth_3000,uni_weth_3000_month_23580043_23587242_w15,10.0,5.0,100.0,0.5,5000.0,99.0,1.0,90,-0.019345711288547694
uni_weth_3000,uni_weth_3000_month_23587243_23594442_w16,10.0,5.0,100.0,0.5,5000.0,99.0,1.0,85,-0.029280378971852625
